layer,gamma_type,alpha,beta,gamma,agreement_type,document,task_type,annotators,Luiza_annotations,Sara_annotations,human_annotator,model,human_annotations,model_annotations,model_a,model_b,model_a_annotations,model_b_annotations,Mistral_annotations,Qwen_annotations,Gemma_annotations
argumentation,standard,1,2,0.19909841,model-model-pair,TED_020,argumentation,Mistral vs Gemma,,,,,,,Mistral,Gemma,35,29,,,
argumentation,soft,1,2,0.19093889,model-model-pair,TED_020,argumentation,Mistral vs Gemma,,,,,,,Mistral,Gemma,35,29,,,
argumentation,standard,1,1,0.33689773,model-model-pair,TED_020,argumentation,Qwen vs Gemma,,,,,,,Qwen,Gemma,13,29,,,
argumentation,soft,1,1,0.33601397,model-model-pair,TED_020,argumentation,Qwen vs Gemma,,,,,,,Qwen,Gemma,13,29,,,
argumentation,standard,1,2,0.29675758,model-model-pair,TED_020,argumentation,Qwen vs Gemma,,,,,,,Qwen,Gemma,13,29,,,
argumentation,soft,1,2,0.29575098,model-model-pair,TED_020,argumentation,Qwen vs Gemma,,,,,,,Qwen,Gemma,13,29,,,
argumentation,standard,1,1,0.53966427,model-model-all3,TED_001,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,3,3,4
argumentation,soft,1,1,0.56282055,model-model-all3,TED_001,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,3,3,4
argumentation,standard,1,2,0.505568,model-model-all3,TED_001,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,3,3,4
argumentation,soft,1,2,0.505568,model-model-all3,TED_001,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,3,3,4
argumentation,standard,1,1,0.48284268,model-model-all3,TED_002,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,15,18
argumentation,soft,1,1,0.47537434,model-model-all3,TED_002,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,15,18
argumentation,standard,1,2,0.3860625,model-model-all3,TED_002,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,15,18
argumentation,soft,1,2,0.38382268,model-model-all3,TED_002,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,15,18
argumentation,standard,1,1,0.47587055,model-model-all3,TED_004,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,6,6
argumentation,soft,1,1,0.47500378,model-model-all3,TED_004,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,6,6
argumentation,standard,1,2,0.48129857,model-model-all3,TED_004,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,6,6
argumentation,soft,1,2,0.48047227,model-model-all3,TED_004,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,6,6
argumentation,standard,1,1,0.4696529,model-model-all3,TED_005,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,9,6,10
argumentation,soft,1,1,0.48296362,model-model-all3,TED_005,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,9,6,10
argumentation,standard,1,2,0.42826778,model-model-all3,TED_005,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,9,6,10
argumentation,soft,1,2,0.44105917,model-model-all3,TED_005,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,9,6,10
argumentation,standard,1,1,0.20586902,model-model-all3,TED_006,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,25,5,8
argumentation,soft,1,1,0.20511329,model-model-all3,TED_006,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,25,5,8
argumentation,standard,1,2,0.1631881,model-model-all3,TED_006,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,25,5,8
argumentation,soft,1,2,0.16229421,model-model-all3,TED_006,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,25,5,8
argumentation,standard,1,1,0.6094024,model-model-all3,TED_007,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,15,16,20
argumentation,soft,1,1,0.60548115,model-model-all3,TED_007,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,15,16,20
argumentation,standard,1,2,0.6185992,model-model-all3,TED_007,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,15,16,20
argumentation,soft,1,2,0.6157398,model-model-all3,TED_007,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,15,16,20
argumentation,standard,1,1,0.40596348,model-model-all3,TED_008,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,12,17
argumentation,soft,1,1,0.40258896,model-model-all3,TED_008,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,12,17
argumentation,standard,1,2,0.33214182,model-model-all3,TED_008,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,12,17
argumentation,soft,1,2,0.3288455,model-model-all3,TED_008,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,19,12,17
argumentation,standard,1,1,0.52731407,model-model-all3,TED_010,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,8,5,8
argumentation,soft,1,1,0.52695036,model-model-all3,TED_010,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,8,5,8
argumentation,standard,1,2,0.4209084,model-model-all3,TED_010,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,8,5,8
argumentation,soft,1,2,0.4204722,model-model-all3,TED_010,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,8,5,8
argumentation,standard,1,1,0.2137729,model-model-all3,TED_011,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,39,8,14
argumentation,soft,1,1,0.21557862,model-model-all3,TED_011,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,39,8,14
argumentation,standard,1,2,0.16515845,model-model-all3,TED_011,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,39,8,14
argumentation,soft,1,2,0.16669285,model-model-all3,TED_011,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,39,8,14
argumentation,standard,1,1,0.3347996,model-model-all3,TED_012,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,17,6,9
argumentation,soft,1,1,0.3456803,model-model-all3,TED_012,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,17,6,9
argumentation,standard,1,2,0.30079132,model-model-all3,TED_012,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,17,6,9
argumentation,soft,1,2,0.31152463,model-model-all3,TED_012,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,17,6,9
argumentation,standard,1,1,0.2812087,model-model-all3,TED_015,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,61,12,21
argumentation,soft,1,1,0.29078257,model-model-all3,TED_015,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,61,12,21
argumentation,standard,1,2,0.2814396,model-model-all3,TED_015,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,61,12,21
argumentation,soft,1,2,0.28903246,model-model-all3,TED_015,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,61,12,21
argumentation,standard,1,1,0.23517168,model-model-all3,TED_016,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,43,10,32
argumentation,soft,1,1,0.23965383,model-model-all3,TED_016,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,43,10,32
argumentation,standard,1,2,0.20432293,model-model-all3,TED_016,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,43,10,32
argumentation,soft,1,2,0.20923501,model-model-all3,TED_016,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,43,10,32
argumentation,standard,1,1,0.32424527,model-model-all3,TED_017,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,10,10,6
argumentation,soft,1,1,0.34465533,model-model-all3,TED_017,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,10,10,6
argumentation,standard,1,2,0.29163468,model-model-all3,TED_017,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,10,10,6
argumentation,soft,1,2,0.30095196,model-model-all3,TED_017,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,10,10,6
argumentation,standard,1,1,0.37863493,model-model-all3,TED_018,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,30,10,18
argumentation,soft,1,1,0.37829024,model-model-all3,TED_018,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,30,10,18
argumentation,standard,1,2,0.35880548,model-model-all3,TED_018,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,30,10,18
argumentation,soft,1,2,0.35848087,model-model-all3,TED_018,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,30,10,18
argumentation,standard,1,1,0.30293924,model-model-all3,TED_019,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,7,30
argumentation,soft,1,1,0.3024615,model-model-all3,TED_019,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,7,30
argumentation,standard,1,2,0.29435688,model-model-all3,TED_019,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,7,30
argumentation,soft,1,2,0.29391396,model-model-all3,TED_019,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,11,7,30
argumentation,standard,1,1,0.2890882,model-model-all3,TED_020,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,35,13,29
argumentation,soft,1,1,0.28722858,model-model-all3,TED_020,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,35,13,29
argumentation,standard,1,2,0.26099306,model-model-all3,TED_020,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,35,13,29
argumentation,soft,1,2,0.25925732,model-model-all3,TED_020,argumentation,Mistral vs Qwen vs Gemma,,,,,,,,,,,35,13,29
